YEAR_TITLE_III,COUNTY_DISTRICT,COUNTY_DISTRICT_NAME,TITLE_III,YEAR_ASSESSMENT,AMAO1_MET,AMAO2_MET,AMAO3_MET,AMAO_MET,CONSECUTIVE_YEARS_NOT_MET,TITLE_III_STATUS
2012,96088,HAZELWOOD,Y,2011,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,96089,FERGUSON-FLORISSANT R-II,Y,2011,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,96090,PATTONVILLE R-III,Y,2011,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,96091,ROCKWOOD R-VI,Y,2011,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2012,96092,KIRKWOOD R-VII, ,2011,MET,MET,MET,MET,0, 
2012,96093,LINDBERGH SCHOOLS,Y,2011,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2012,96094,MEHLVILLE R-IX,Y,2011,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2012,96095,PARKWAY C-2,Y,2011,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,96098,AFFTON 101,Y,2011,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,96099,BAYLESS,Y,2011,MET,NOT MET,MET,NOT MET,3,Title III District Improvement Year 3
2012,96101,BRENTWOOD, ,2011,MET,MET,NA,MET,0, 
2012,96102,CLAYTON,Y,2011,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2012,96103,HANCOCK PLACE,Y,2011,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,96106,LADUE,Y,2011,MET,MET,MET,MET,0,Title III No Sanctions
2012,96107,MAPLEWOOD-RICHMOND HEIGHTS, ,2011,MET,MET,NA,MET,0, 
2012,96109,NORMANDY, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,96110,RITENOUR,Y,2011,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,96111,RIVERVIEW GARDENS, ,2011,MET,MET,NA,MET,0, 
2012,96112,UNIVERSITY CITY,Y,2011,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2012,96113,VALLEY PARK, ,2011,MET,MET,NOT MET,NOT MET,0, 
2012,96114,WEBSTER GROVES, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,97129,MARSHALL,Y,2011,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,97130,SLATER, ,2011,NA,NOT MET,NA,NOT MET,0, 
2012,100059,SCOTT CITY R-I, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,100061,SCOTT CO. R-IV, ,2011,NA,NOT MET,NA,NOT MET,0, 
2012,100063,SIKESTON R-6, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,103129,ADVANCE R-IV, ,2011,NA,MET,NA,MET,0, 
2012,103131,BLOOMFIELD R-XIV, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,103132,DEXTER R-XI, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,103135,BERNIE R-XIII, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,104042,GALENA R-II, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,104044,REEDS SPRING R-IV, ,2011,MET,MET,NA,MET,0, 
2012,104045,BLUE EYE R-V, ,2011,NA,NOT MET,NA,NOT MET,0, 
2012,105123,GREEN CITY R-I, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,105124,MILAN C-2,Y,2011,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,105125,NEWTOWN-HARRIS R-III, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,106004,BRANSON R-IV,Y,2011,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2012,106005,HOLLISTER R-V, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,106006,KIRBYVILLE R-VI, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,106008,MARK TWAIN R-VIII, ,2011,NA,NOT MET,NA,NOT MET,0, 
2012,107152,HOUSTON R-I, ,2011,NA,NOT MET,NA,NOT MET,0, 
2012,107156,PLATO R-V, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,108142,NEVADA R-V, ,2011,NOT MET,MET,NA,NOT MET,0, 
2012,109002,WRIGHT CITY R-II,Y,2011,MET,MET,NA,MET,0,Title III No Sanctions
2012,109003,WARREN CO. R-III, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,111087,CLEARWATER R-I, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,112102,MARSHFIELD R-I, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,112103,SEYMOUR R-II, ,2011,NOT MET,NOT MET,NA,NOT MET,0, 
2012,114112,NORWOOD R-I, ,2011,MET,NOT MET,NA,NOT MET,0, 
2012,115115,ST. LOUIS CITY,Y,2011,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,115903,ST. LOUIS CHARTER SCHOOL,Y,2011,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,115906,CONFLUENCE ACADEMIES,Y,2011,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2012,115912,ST LOUIS LANG IMMERSION SCHOOL, ,2011,MET,NOT MET,NA,NOT MET,0, 
2013,1091,KIRKSVILLE R-III, ,2012,MET,MET,NA,MET,0, 
2013,2097,SAVANNAH R-III, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,4109,VAN-FAR R-I, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,4110,MEXICO 59,Y,2012,MET,NOT MET,MET,NOT MET,4,Title III District Improvement Year 4
2013,5120,WHEATON R-III,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,5122,EXETER R-VI, ,2012,NOT MET,MET,NA,NOT MET,0, 
2013,5123,CASSVILLE R-IV,Y,2012,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2013,5124,PURDY R-II,Y,2012,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2013,5128,MONETT R-I,Y,2012,MET,NOT MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2013,6103,GOLDEN CITY R-III, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,6104,LAMAR R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,7129,BUTLER R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,8111,COLE CAMP R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,10087,SOUTHERN BOONE CO. R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,10089,HALLSVILLE R-IV, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,10093,COLUMBIA 93,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,11082,ST. JOSEPH,Y,2012,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2013,12109,POPLAR BLUFF R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,14126,NORTH CALLAWAY CO. R-I, ,2012,MET,MET,NA,MET,0, 
2013,14127,NEW BLOOMFIELD R-III, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,14129,FULTON 58, ,2012,MET,MET,NA,MET,0, 
2013,15002,CAMDENTON R-III,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,15004,MACKS CREEK R-V, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,16090,JACKSON R-II, ,2012,MET,MET,NA,MET,0, 
2013,16096,CAPE GIRARDEAU 63,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,18047,EAST CARTER CO. R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,19139,ARCHIE R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,19142,RAYMORE-PECULIAR R-II, ,2012,MET,MET,NA,MET,0, 
2013,19148,PLEASANT HILL R-III, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,19149,HARRISONVILLE R-IX, ,2012,MET,MET,NA,MET,0, 
2013,19152,BELTON 124,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,20001,STOCKTON R-I, ,2012,MET,MET,NA,MET,0, 
2013,22088,CHADWICK R-I, ,2012,NA,MET,NA,MET,0, 
2013,22089,NIXA R-II,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,22091,BILLINGS R-IV, ,2012,MET,MET,NA,MET,0, 
2013,22093,OZARK R-VI, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,22094,SPOKANE R-VII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,24086,KEARNEY R-I, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,24087,SMITHVILLE R-II, ,2012,MET,MET,NA,MET,0, 
2013,24089,EXCELSIOR SPRINGS 40, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,24090,LIBERTY 53,Y,2012,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2013,24093,NORTH KANSAS CITY 74,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,25001,CAMERON R-I, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,26006,JEFFERSON CITY,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,27061,BOONVILLE R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,28102,CRAWFORD CO. R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,29001,LOCKWOOD R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,29004,GREENFIELD R-IV, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,30093,DALLAS CO. R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,33090,SALEM R-80, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,33094,NORTH WOOD R-IV, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,34124,AVA R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,35092,MALDEN R-I, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,35094,HOLCOMB R-III, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,35097,CLARKTON C-4, ,2012,MET,MET,NA,MET,0, 
2013,35098,SENATH-HORNERSVILLE C-8,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,35099,SOUTHLAND C-9, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,35102,KENNETT 39, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,36126,MERAMEC VALLEY R-III, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,36136,ST. CLAIR R-XIII, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,36137,SULLIVAN, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,36138,NEW HAVEN, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,36139,WASHINGTON,Y,2012,MET,NOT MET,MET,NOT MET,2,Title III District Improvement Year 2
2013,37037,GASCONADE CO. R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,39133,WILLARD R-II,Y,2012,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2013,39134,REPUBLIC R-III, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,39135,ASH GROVE R-IV, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,39137,STRAFFORD R-VI, ,2012,MET,MET,NA,MET,0, 
2013,39139,LOGAN-ROGERSVILLE R-VIII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,39141,SPRINGFIELD R-XII,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,39142,FAIR GROVE R-X, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,40100,GRUNDY CO. R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,40107,TRENTON R-IX, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,41002,SOUTH HARRISON CO. R-II, ,2012,MET,MET,NA,MET,0, 
2013,42111,HENRY CO. R-I, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,42124,CLINTON, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,43002,WHEATLAND R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,43003,WEAUBLEAU R-III, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,43004,HERMITAGE R-IV, ,2012,MET,MET,NA,MET,0, 
2013,45077,FAYETTE R-III, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,46130,MOUNTAIN VIEW-BIRCH TREE R-III, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,46131,WILLOW SPRINGS R-IV,Y,2012,MET,NOT MET,MET,NOT MET,5,Title III District Improvement Year 4
2013,46132,RICHARDS R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,46134,WEST PLAINS R-VII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,46140,FAIRVIEW R-XI, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,47062,ARCADIA VALLEY R-II, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,48066,FORT OSAGE R-I, ,2012,MET,MET,NOT MET,NOT MET,0, 
2013,48068,BLUE SPRINGS R-IV,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,48069,GRAIN VALLEY R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,48070,OAK GROVE R-VI, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,48071,LEE'S SUMMIT R-VII,Y,2012,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2013,48072,HICKMAN MILLS C-1,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,48073,RAYTOWN C-2,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,48074,GRANDVIEW C-4,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,48075,LONE JACK C-6, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,48077,INDEPENDENCE 30,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,48078,KANSAS CITY 33,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,48080,CENTER 58,Y,2012,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2013,48902,ALTA VISTA CHARTER SCH.,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,48909,ALLEN VILLAGE,Y,2012,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2013,48910,LEE A. TOLBERT COM. ACADEMY, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,48912,DELLA LAMB ELEM.,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,48915,SCUOLA VITA NUOVA,Y,2012,MET,NOT MET,MET,NOT MET,5,Title III District Improvement Year 4
2013,48917,DERRICK THOMAS ACADEMY,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,48919,RENAISSANCE ACAD MATH AND SCI, ,2012,MET,MET,NOT MET,NOT MET,0, 
2013,48921,PATHWAY ACADEMY, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,48922,FRONTIER SCHOOL OF INNOVATION,Y,2012,MET,NOT MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2013,49132,CARL JUNCTION R-I, ,2012,MET,MET,NA,MET,0, 
2013,49135,AVILLA R-XIII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,49137,JASPER CO. R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,49142,CARTHAGE R-IX,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,49144,WEBB CITY R-VII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,49148,JOPLIN SCHOOLS,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,50001,NORTHWEST R-I, ,2012,MET,MET,NA,MET,0, 
2013,50005,DUNKLIN R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,50006,FESTUS R-VI, ,2012,MET,MET,NA,MET,0, 
2013,50010,WINDSOR C-1, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,50012,FOX C-6,Y,2012,MET,MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2013,51154,JOHNSON CO. R-VII, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,51155,KNOB NOSTER R-VIII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,51156,LEETON R-X, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,51159,WARRENSBURG R-VI, ,2012,MET,MET,NOT MET,NOT MET,0, 
2013,53113,LEBANON R-III,Y,2012,MET,MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2013,54039,LAFAYETTE CO. C-1, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,54041,ODESSA R-VII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,54042,SANTA FE R-X, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,54045,LEXINGTON R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,55105,PIERCE CITY R-VI, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,55108,MT. VERNON R-V, ,2012,MET,MET,NA,MET,0, 
2013,55110,AURORA R-VIII,Y,2012,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2013,55111,VERONA R-VII,Y,2012,MET,MET,NOT MET,NOT MET,3,Title III District Improvement Year 3
2013,56017,LEWIS CO. C-1, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,57002,ELSBERRY R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,57003,TROY R-III,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,57004,WINFIELD R-IV, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,58109,MARCELINE R-V, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,58112,BROOKFIELD R-III, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,59117,CHILLICOTHE R-II, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,60077,MCDONALD CO. R-I,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,62072,FREDERICKTOWN R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,63066,MARIES CO. R-I, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,63067,MARIES CO. R-II, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,64072,MARION CO. R-II, ,2012,MET,MET,NA,MET,0, 
2013,64074,PALMYRA R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,64075,HANNIBAL 60, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,66102,ELDON R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,66105,SCHOOL OF THE OSAGE, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,67055,EAST PRAIRIE R-II, ,2012,MET,MET,NA,MET,0, 
2013,67061,CHARLESTON R-I, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,68070,MONITEAU CO. R-I,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,68073,TIPTON R-VI, ,2012,MET,MET,NA,MET,0, 
2013,69106,MONROE CITY R-I, ,2012,MET,MET,NA,MET,0, 
2013,69108,MADISON C-3, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,70093,MONTGOMERY CO. R-II, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,71091,MORGAN CO. R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,72074,NEW MADRID CO. R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,73099,EAST NEWTON CO. R-VI, ,2012,MET,NOT MET,MET,NOT MET,0, 
2013,73102,DIAMOND R-IV, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,73105,WESTVIEW C-6, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,73106,SENECA R-VII, ,2012,MET,MET,NA,MET,0, 
2013,73108,NEOSHO R-V,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,74201,MARYVILLE R-II, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,75086,OREGON-HOWELL R-III, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,75087,ALTON R-IV, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,76082,OSAGE CO. R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,78012,CARUTHERSVILLE 18, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,79077,PERRY CO. 32, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,80116,PETTIS CO. R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,80118,LA MONTE R-IV,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,80119,SMITHTON R-VI, ,2012,MET,MET,NA,MET,0, 
2013,80121,GREEN RIDGE R-VIII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,80122,PETTIS CO. R-XII, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,80125,SEDALIA 200,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,81094,ST. JAMES R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,81096,ROLLA 31,Y,2012,MET,NOT MET,MET,NOT MET,2,Title III District Improvement Year 2
2013,82100,BOWLING GREEN R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,82108,LOUISIANA R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,83003,PLATTE CO. R-III,Y,2012,MET,NOT MET,NOT MET,NOT MET,1,Title III District Improvement Year 1
2013,83005,PARK HILL,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,84001,BOLIVAR R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,84005,MARION C. EARLY R-V, ,2012,MET,MET,NA,MET,0, 
2013,84006,PLEASANT HOPE R-VI, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,85046,WAYNESVILLE R-VI,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,85049,CROCKER R-II, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,87083,RALLS CO. R-II, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,88081,MOBERLY, ,2012,MET,MET,NA,MET,0, 
2013,89089,RICHMOND R-XVI, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,90078,LESTERVILLE R-IV, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,92087,FT. ZUMWALT R-II,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,92088,FRANCIS HOWELL R-III,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,92089,WENTZVILLE R-IV,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,92090,ST. CHARLES R-VI,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,92091,ORCHARD FARM R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,93120,APPLETON CITY R-II, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,93124,OSCEOLA, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,94078,FARMINGTON R-VII, ,2012,NOT MET,MET,NA,NOT MET,0, 
2013,94083,NORTH ST. FRANCOIS CO. R-I, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,96088,HAZELWOOD,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,96089,FERGUSON-FLORISSANT R-II,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,96090,PATTONVILLE R-III,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,96091,ROCKWOOD R-VI,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,96092,KIRKWOOD R-VII, ,2012,MET,MET,MET,MET,0, 
2013,96093,LINDBERGH SCHOOLS,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,96094,MEHLVILLE R-IX,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,96095,PARKWAY C-2,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,96098,AFFTON 101,Y,2012,MET,MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,96099,BAYLESS,Y,2012,MET,NOT MET,NOT MET,NOT MET,4,Title III District Improvement Year 4
2013,96101,BRENTWOOD, ,2012,MET,MET,NA,MET,0, 
2013,96102,CLAYTON,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,96103,HANCOCK PLACE,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,96106,LADUE,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,96107,MAPLEWOOD-RICHMOND HEIGHTS, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,96109,NORMANDY, ,2012,MET,MET,NA,MET,0, 
2013,96110,RITENOUR,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,96111,RIVERVIEW GARDENS, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,96112,UNIVERSITY CITY,Y,2012,MET,MET,MET,MET,0,Title III No Sanctions
2013,96113,VALLEY PARK, ,2012,MET,MET,MET,MET,0, 
2013,96114,WEBSTER GROVES, ,2012,MET,MET,NA,MET,0, 
2013,97129,MARSHALL,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,97130,SLATER, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,100059,SCOTT CITY R-I, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,100061,SCOTT CO. R-IV, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,100063,SIKESTON R-6, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,100064,KELSO C-7, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,103129,ADVANCE R-IV, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,103131,BLOOMFIELD R-XIV, ,2012,NA,NOT MET,NA,NOT MET,0, 
2013,103132,DEXTER R-XI, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,103135,BERNIE R-XIII, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,104042,GALENA R-II, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,104044,REEDS SPRING R-IV, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,105123,GREEN CITY R-I, ,2012,NOT MET,NOT MET,NA,NOT MET,0, 
2013,105124,MILAN C-2,Y,2012,MET,NOT MET,NOT MET,NOT MET,5,Title III District Improvement Year 4
2013,105125,NEWTOWN-HARRIS R-III, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,106004,BRANSON R-IV,Y,2012,MET,MET,NOT MET,NOT MET,2,Title III District Improvement Year 2
2013,106005,HOLLISTER R-V, ,2012,MET,MET,NA,MET,0, 
2013,106006,KIRBYVILLE R-VI, ,2012,MET,NOT MET,NA,NOT MET,0, 
2013,108142,NEVADA R-V, ,2012,MET,NOT MET,NA,NOT MET,0, 
